market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-06T19:00:00.000Z,0.000000026085238995,0.000751254883056,0.00000002608523899501,0.000751254883056338
