market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-10T07:00:00.000Z,0.000000073303453503,0.0021111394608864,0.00000007330345350368,0.00211113946090594
