market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T11:00:00.000Z,0.000000046960330911,0.0013524575302368,0.00000004696033091107,0.00135245753023892
