market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-08T02:00:00.000Z,0.000000061309508075,0.00176571383256,0.00000006130950807555,0.00176571383257577
