market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-10T00:00:00.000Z,0.000000068717316313,0.0019790587098144,0.00000006871731631352,0.00197905870982932
