market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-08T11:00:00.000Z,0.000000039723341956,0.0011440322483328,0.00000003972334195669,0.00114403224835264
