market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-08T17:00:00.000Z,0.000000043322856763,0.0012476982747744,0.00000004332285676347,0.00124769827478785
