market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T02:00:00.000Z,0.000000056050841943,0.0016142642479584,0.00000005605084194349,0.00161426424797248
