market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T10:00:00.000Z,0.00000003844142353,0.001107112997664,0.00000003844142353,0.0011071129976641
