market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-06T18:00:00.000Z,0.000000022981194046,0.0006618583885248,0.00000002298119404631,0.000661858388533762
