market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-10T17:00:00.000Z,0.000000080910135872,0.0023302119131136,0.00000008091013587287,0.00233021191313872
