market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-08T08:00:00.000Z,0.00000005264550962,0.001516190677056,0.00000005264550962046,0.00151619067706925
