market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T22:00:00.000Z,0.000000074252829011,0.0021384814755168,0.00000007425282901161,0.00213848147553449
