market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-10T16:00:00.000Z,0.000000080628778431,0.0023221088188128,0.00000008062877843144,0.00232210881882533
