market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T04:00:00.000Z,0.000000044635184498,0.0012854933135424,0.0000000446351844983,0.00128549331355117
