market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-10T18:00:00.000Z,0.000000078605563208,0.0022638402203904,0.00000007860556320873,0.00226384022041134
