market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T20:00:00.000Z,0.000000037764802549,0.0010876263134112,0.00000003776480254952,0.00108762631342612
