market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-07T06:00:00.000Z,0.000000020710916766,0.0005964744028608,0.00000002071091676684,0.000596474402884864
