market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-09T15:00:00.000Z,0.000000038883636826,0.0011198487405888,0.00000003888363682645,0.0011198487406018
