market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-07T04:00:00.000Z,0.00000001252283401,0.000360657619488,0.00000001252283401073,0.000360657619509109
