market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-07T16:00:00.000Z,0.000000009204948224,0.0002651025088512,0.00000000920494822428,0.000265102508859199
