market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
PBTC-USDC,2021-03-07T02:00:00.000Z,0.000000024569596208,0.0007076043707904,0.00000002456959620841,0.000707604370802319
