market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-06T21:00:00.000Z,0.000000006394069202,0.0001841491930176,0.00000000639406920268,0.000184149193037287
