market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-10T09:00:00.000Z,0.000000038317972501,0.0011035576080288,0.00000003831797250197,0.00110355760805676
