market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-10T18:00:00.000Z,0.000000029959322481,0.0008628284874528,0.00000002995932248138,0.000862828487463704
