market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T09:00:00.000Z,0.000000033239054481,0.0009572847690528,0.00000003323905448155,0.000957284769068657
