market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T06:00:00.000Z,0.000000026656054807,0.0007676943784416,0.00000002665605480749,0.000767694378455776
