market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T00:00:00.000Z,0.000000020808926617,0.0005992970865696,0.00000002080892661762,0.000599297086587369
