market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-07T20:00:00.000Z,0.000000025168863085,0.000724863256848,0.00000002516886308556,0.000724863256864138
