market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-08T00:00:00.000Z,0.000000019045028428,0.0005484968187264,0.00000001904502842887,0.000548496818751429
