market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-08T17:00:00.000Z,0.000000033266883033,0.0009580862313504,0.00000003326688303367,0.000958086231369696
