market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-07T18:00:00.000Z,0.000000029939512411,0.0008622579574368,0.00000002993951241191,0.000862257957462899
