market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T16:00:00.000Z,0.000000032877366549,0.0009468681566112,0.00000003287736654909,0.000946868156613672
