market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-08T11:00:00.000Z,0.000000033651374443,0.0009691595839584,0.00000003365137444305,0.000969159583959773
