market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-10T03:00:00.000Z,0.000000034538731235,0.000994715459568,0.00000003453873123516,0.000994715459572547
