market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-08T14:00:00.000Z,0.000000029598481363,0.0008524362632544,0.00000002959848136308,0.0008524362632567
