market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-07T19:00:00.000Z,0.000000031852222133,0.0009173439974304,0.0000000318522221332,0.000917343997436148
