market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T10:00:00.000Z,0.000000035431851148,0.0010204373130624,0.00000003543185114858,0.00102043731307911
