market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-07T22:00:00.000Z,0.000000028124528444,0.0008099864191872,0.00000002812452844479,0.00080998641920999
