market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T19:00:00.000Z,0.000000034577018156,0.0009958181228928,0.00000003457701815653,0.00099581812290814
