market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-09T15:00:00.000Z,0.000000034520519497,0.0009941909615136,0.00000003452051949763,0.000994190961531836
