market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-07T10:00:00.000Z,0.000000026495690961,0.0007630758996768,0.00000002649569096196,0.000763075899704531
