market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-10T02:00:00.000Z,0.000000038933267171,0.0011212780945248,0.00000003893326717163,0.00112127809454283
