market,effectiveAt,fundingRate,fundingRate8Hr,averagePremiumComponent,averagePremiumComponent8Hr
WETH-PUSD,2021-03-10T06:00:00.000Z,-0.000000001613035209,-0.0000464554140192,-0.00000000161303520905,-0.0000464554140205215
